October 2021 Contiguous U.S. County Average Temperature
Units: Degrees Fahrenheit
Missing: -99
Period of Record: 129 Years
ID,Name,State,Value,Anomaly (1901-2000 base period),Rank,1901-2000 Mean
CA-035,Lassen County,California,46.4,-1.5,41,47.9
CA-037,Los Angeles County,California,62.1,-0.3,52,62.4
CA-039,Madera County,California,55.6,-1.8,29,57.4
CA-041,Marin County,California,58.7,0.1,69,58.6
CA-043,Mariposa County,California,54.2,-2.7,20,56.9
CA-045,Mendocino County,California,56.3,-1.4,26,57.7
CA-047,Merced County,California,62.9,-0.5,52,63.4
CA-049,Modoc County,California,46.7,-0.5,55,47.2
CA-051,Mono County,California,43.1,-2,28,45.1
CA-053,Monterey County,California,60.4,0.2,67,60.2
CA-055,Napa County,California,60.6,-0.9,41,61.5
CA-057,Nevada County,California,51.5,-2.8,18,54.3
CA-059,Orange County,California,66.2,0.7,81,65.5
CA-061,Placer County,California,53,-2.7,17,55.7
CA-063,Plumas County,California,47.2,-1.9,28,49.1
CA-065,Riverside County,California,67.6,-1.1,37,68.7
CA-067,Sacramento County,California,62.6,-1.3,39,63.9
CA-069,San Benito County,California,59.7,-0.7,50,60.4
CA-071,San Bernardino County,California,64.8,-1.6,32,66.4
CA-073,San Diego County,California,63.3,-0.5,45,63.8
CA-075,San Francisco County,California,59.9,0.4,74,59.5
CA-077,San Joaquin County,California,62.9,-0.6,49,63.5
CA-079,San Luis Obispo County,California,60.2,-0.3,49,60.5
CA-081,San Mateo County,California,59.8,0.9,85,58.9
CA-083,Santa Barbara County,California,60.6,1.1,88,59.5
CA-085,Santa Clara County,California,60.7,0.2,71,60.5
CA-087,Santa Cruz County,California,60.4,1.2,95,59.2
CA-089,Shasta County,California,54.1,-2.4,21,56.5
CA-091,Sierra County,California,46.9,-2.1,26,49
CA-093,Siskiyou County,California,48.2,-1.7,32,49.9
CA-095,Solano County,California,61.9,-1,40,62.9
CA-097,Sonoma County,California,58.6,-1,33,59.6
CA-099,Stanislaus County,California,62.6,-0.5,55,63.1
CA-101,Sutter County,California,62.6,-1.5,36,64.1
CA-103,Tehama County,California,57,-3.4,13,60.4
CA-105,Trinity County,California,52.2,-1.5,29,53.7
CA-107,Tulare County,California,53,-2.2,23,55.2
CA-109,Tuolumne County,California,49.8,-2.3,26,52.1
CA-111,Ventura County,California,59.6,0.8,82,58.8
CA-113,Yolo County,California,61.9,-1.7,31,63.6
CA-115,Yuba County,California,60,-2.2,24,62.2
CO-001,Adams County,Colorado,52.9,2.8,113,50.1
CO-003,Alamosa County,Colorado,44.4,0.2,71,44.2
CO-005,Arapahoe County,Colorado,52.4,2.6,111,49.8
CO-007,Archuleta County,Colorado,44.2,-1,40,45.2
CO-009,Baca County,Colorado,56.3,1.7,100,54.6
CO-011,Bent County,Colorado,56.4,2.5,110,53.9
CO-013,Boulder County,Colorado,46.9,1.4,85,45.5
CO-014,Broomfield County,Colorado,52.6,1.8,100,50.8
CO-015,Chaffee County,Colorado,39.4,-0.6,45,40
CO-017,Cheyenne County,Colorado,55.1,3,114,52.1
CO-019,Clear Creek County,Colorado,39.4,0.9,76,38.5
CO-021,Conejos County,Colorado,41.8,0,59,41.8
CO-023,Costilla County,Colorado,43.8,0.7,82,43.1
CO-025,Crowley County,Colorado,54.5,2.4,111,52.1
CO-027,Custer County,Colorado,43.5,0.8,78,42.7
CO-029,Delta County,Colorado,46.6,-0.3,55,46.9
CO-031,Denver County,Colorado,53.2,2.3,105,50.9
CO-033,Dolores County,Colorado,43.6,-0.3,53,43.9
CO-035,Douglas County,Colorado,49.2,1.1,80,48.1
CO-037,Eagle County,Colorado,41,0.1,64,40.9
CO-039,Elbert County,Colorado,50.7,2.2,108,48.5
CO-041,El Paso County,Colorado,50.3,1.6,98,48.7
CO-043,Fremont County,Colorado,47.2,0.5,73,46.7
CO-045,Garfield County,Colorado,43.8,-0.2,61,44
CO-047,Gilpin County,Colorado,41.6,0.9,77,40.7
CO-049,Grand County,Colorado,39.8,1,80,38.8
CO-051,Gunnison County,Colorado,40.1,-0.1,56,40.2
CO-053,Hinsdale County,Colorado,37.8,0.9,78,36.9
CO-055,Huerfano County,Colorado,49,1.4,93,47.7
CO-057,Jackson County,Colorado,38.7,1,79,37.7
CO-059,Jefferson County,Colorado,48.5,1.3,85,47.2
CO-061,Kiowa County,Colorado,55.7,2.7,112,53.1
CO-063,Kit Carson County,Colorado,54.8,3.1,115,51.7
CO-065,Lake County,Colorado,36.2,-0.2,58,36.4
CO-067,La Plata County,Colorado,45.6,-0.1,59,45.7
CO-069,Larimer County,Colorado,44.6,1.9,100,42.7
CO-071,Las Animas County,Colorado,53.6,1.9,105,51.7
CO-073,Lincoln County,Colorado,53,2.6,114,50.4
CO-075,Logan County,Colorado,52.9,2.6,108,50.3
CO-077,Mesa County,Colorado,47.4,0,61,47.4
CO-079,Mineral County,Colorado,38.5,0.4,70,38.1
CO-081,Moffat County,Colorado,45.5,1.3,87,44.2
CO-083,Montezuma County,Colorado,48.5,-0.6,47,49.1
